sr no,city,zip code,No Bathroom,No bedroom,price  per squrefoot,area_name,property type,furnishing,status,transaction,facing,floor,ownership,area sqft
223,Vadodara,390025,5,4,4636,Waghodia Road,Villa,Unfurnished,Ready to Move,Resale,South - East,,Co-operative Society,3430
224,Vadodara,390012,2,2,4194,Atladra,Apartment,Semi-Furnished,Ready to Move,Resale,North - East,4.0,Leasehold,620
225,Vadodara,390022,3,3,4667,Vasna Bhayli Main Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Co-operative Society,750
226,Vadodara,391740,2,2,17500,Chhani,Apartment,Semi-Furnished,Ready to Move,New Property,North - East,4.0,Freehold,1200
227,Vadodara,391740,2,2,3556,Chhani,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Leasehold,900
228,Vadodara,390007,2,2,4118,Vasna Road,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,850
229,Vadodara,390020,3,3,4483,Akota,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,1450
230,Vadodara,390022,2,3,9375,Vraj Dham Society,House,Unfurnished,Ready to Move,Resale,East,,Freehold,800
231,Vadodara,390025,4,4,10000,Waghodia Road,Villa,Unfurnished,Ready to Move,New Property,West,,Freehold,2000
232,Vadodara,391440,2,2,3333,Padra,Apartment,Unfurnished,Ready to Move,Resale,North - East,3.0,Freehold,600
233,Vadodara,390025,1,2,2769,Waghodia Road,Penthouse,Unknown,Ready to Move,Resale,Unknown,,Unknown,1600
234,Vadodara,390012,2,2,4062,Atladra,Apartment,Unfurnished,Ready to Move,Resale,North,2.0,Freehold,800
235,Vadodara,390012,4,3,3840,Kalali,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,11.0,Unknown,1914
236,Vadodara,390022,3,3,3393,Sun Pharma Road,Penthouse,Furnished,Ready to Move,Resale,East,4.0,Freehold,1400
237,Vadodara,390022,1,3,2308,Dandia Bazar,Builder Floor,Semi-Furnished,Ready to Move,Resale,East,3.0,Unknown,650
238,Vadodara,390022,3,3,6842,Old Padra Road,Apartment,Furnished,Ready to Move,Resale,West,6.0,Freehold,760
239,Vadodara,390022,3,3,4576,Vemali,Penthouse,Unfurnished,Ready to Move,Resale,North,5.0,Freehold,1180
240,Vadodara,390022,1,2,3360,Samiyala,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,625
241,Vadodara,390022,2,3,5053,Bapod,House,Unfurnished,Ready to Move,Resale,East,,Co-operative Society,1425
242,Vadodara,390022,3,3,3917,Dabhoi,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1200
243,Vadodara,390020,2,2,4500,Akota,Apartment,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,1000
244,Vadodara,390022,3,3,3214,Vasna Bhayli Main Road,Penthouse,Semi-Furnished,Ready to Move,Resale,East,5.0,Freehold,1400
245,Vadodara,390022,2,3,3333,Sayajipura,Builder Floor,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1200
246,Vadodara,390022,2,2,6552,Sindhrot,Villa,Furnished,Ready to Move,Resale,Unknown,,Freehold,1450
247,Vadodara,390022,1,1,2000,Goya gate society,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,800
248,Vadodara,391101,3,3,9800,Sevasi,Apartment,Furnished,Ready to Move,Resale,East,10.0,Freehold,1500
249,Vadodara,390009,3,3,8000,Tarsali,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1000
250,Vadodara,390020,3,3,8021,Akota,House,Furnished,Ready to Move,Resale,East,,Freehold,1870
251,Vadodara,390022,3,3,5537,Sama Savli Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,7.0,Freehold,1174
252,Vadodara,390022,2,4,8095,Pushpak Township,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1050
253,Vadodara,390022,1,1,2000,Kendranagar,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,750
254,Vadodara,390022,3,7,4545,Navapura,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,2200
255,Vadodara,390022,3,3,3571,Dak Bunglaw,Apartment,Furnished,Const. Age 5 to 10 years,Unknown,East,3.0,Unknown,1400
256,Vadodara,390022,1,2,3350,Makar Pura,Apartment,Unknown,Ready to Move,Resale,Unknown,,Unknown,985
257,Vadodara,390022,2,2,4385,Baroda heights manjalpur,Apartment,Semi-Furnished,Ready to Move,Resale,East,12.0,Freehold,650
258,Vadodara,391740,1,3,4000,Chhani,Apartment,Unknown,Ready to Move,Resale,Unknown,,Unknown,2500
259,Vadodara,390022,2,2,3562,Makar Pura,Apartment,Unfurnished,Ready to Move,Resale,South,1.0,Freehold,800
260,Vadodara,390002,2,2,6102,Nizampura,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1180
261,Vadodara,390022,1,2,9375,Shubh Residency Ratanpur Village Near Kapurai Choukry,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,800
262,Vadodara,390025,3,4,4600,Waghodia Road,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,2500
263,Vadodara,390025,2,2,4500,Waghodia Road,Apartment,Semi-Furnished,Ready to Move,Resale,West,3.0,Freehold,1000
264,Vadodara,391101,3,4,4668,Sevasi,Apartment,Unfurnished,Ready to Move,Resale,North - East,6.0,Unknown,1264
265,Vadodara,390023,1,2,2556,Subhanpura,Builder Floor,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,900
266,Vadodara,390012,3,3,4946,Kalali,Penthouse,Unfurnished,Ready to Move,Resale,East,4.0,Co-operative Society,930
267,Vadodara,390022,2,3,3983,Danteshwar,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Co-operative Society,1180
268,Vadodara,390022,3,3,11423,Sama Savli Road,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,963
269,Vadodara,391440,2,2,3125,Padra,Apartment,Unfurnished,Ready to Move,Resale,Unknown,6.0,Unknown,800
270,Vadodara,390022,2,2,7000,Harni,Apartment,Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,700
271,Vadodara,390022,3,3,3333,New VIP Road Baikunth,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1650
272,Vadodara,390022,3,3,3889,Vasna Bhayli Main Road,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,1800
273,Vadodara,390022,2,2,6500,VIP Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,800
274,Vadodara,390007,2,3,3444,Vasna Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1800
275,Vadodara,390022,3,3,3824,Vasna Bhayli Main Road,Apartment,Unfurnished,Ready to Move,Resale,Unknown,6.0,Freehold,1700
276,Vadodara,391410,5,5,3889,Bhayli,Penthouse,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,2700
277,Vadodara,390012,2,2,5625,Tandalja,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,800
278,Vadodara,390022,3,4,4375,Ajwa Road,House,Semi-Furnished,Ready to Move,Resale,West,,Freehold,1600
279,Vadodara,390022,2,2,3480,Sama Savli Road,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,1250
280,Vadodara,390022,3,3,3412,New VIP Road Baikunth,Apartment,Unfurnished,Ready to Move,Resale,South -West,5.0,Freehold,850
281,Vadodara,390022,5,6,8835,Vasna Bhayli Main Road,Villa,Furnished,Ready to Move,Resale,East,,Co-operative Society,8500
282,Vadodara,390025,2,2,4559,Waghodia,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,680
283,Vadodara,390022,2,2,3600,Makar Pura,Apartment,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,750
284,Vadodara,390009,2,2,3077,Tarsali,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Leasehold,780
285,Vadodara,390002,2,2,3553,Soma Talav,Apartment,Furnished,Ready to Move,Resale,East,3.0,Freehold,760
286,Vadodara,390022,3,5,9000,Warasiya,Villa,Furnished,Ready to Move,New Property,Unknown,,Freehold,1000
287,Vadodara,390022,3,4,6122,Padra Road,House,Furnished,Ready to Move,Resale,East,,Freehold,1960
288,Vadodara,390009,3,3,6972,Tarsali,Villa,Unfurnished,Ready to Move,Resale,East,,Freehold,1004
289,Vadodara,390022,1,2,6000,Dandia Bazar,Apartment,Unfurnished,Ready to Move,Resale,East,1.0,Co-operative Society,650
290,Vadodara,390012,3,3,1644,Kalali,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Co-operative Society,2190
291,Vadodara,390012,2,2,3820,Atladra,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,1178
292,Vadodara,390022,3,3,5455,Shashvat Flats,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,1100
293,Vadodara,390012,2,2,2348,Atladra,Apartment,Unfurnished,Ready to Move,Resale,East,2.0,Unknown,1150
294,Vadodara,390022,1,2,2696,Vasna Bhayli Main Road,Apartment,Unknown,Ready to Move,Resale,Unknown,,Unknown,1150
295,Vadodara,390022,2,2,5204,Vasna Bhayli Main Road,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,980
296,Vadodara,389350,3,6,3448,Halol,House,Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,2030
297,Vadodara,390022,1,1,2800,Kevdabaug,Builder Floor,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,750
298,Vadodara,390022,2,2,4702,Maneja,Apartment,Semi-Furnished,Ready to Move,Resale,East,5.0,Freehold,638
299,Vadodara,390023,2,2,15556,Subhanpura,Apartment,Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1800
300,Vadodara,390012,3,3,8333,Atladra,Villa,Furnished,Ready to Move,Resale,East,,Unknown,1200
301,Vadodara,390022,4,4,6790,Kalali Road,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1620
302,Vadodara,390012,3,4,5833,Kalali,House,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,3000
303,Vadodara,390022,3,3,7732,Padra Road,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Freehold,970
304,Vadodara,390022,4,4,16602,Makar Pura,House,Furnished,Ready to Move,Resale,North,,Freehold,1030
305,Vadodara,391740,2,2,4651,Chhani,Apartment,Unfurnished,Ready to Move,Resale,South,8.0,Freehold,860
306,Vadodara,390022,2,3,3684,Bill,Apartment,Semi-Furnished,Ready to Move,Resale,North - East,3.0,Freehold,760
307,Vadodara,390022,2,2,5462,Sayajigunj,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,650
308,Vadodara,390022,3,3,4062,Sun Pharma Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1600
309,Vadodara,390025,3,3,12000,Waghodia Road,Villa,Furnished,Ready to Move,Resale,Unknown,,Unknown,1250
310,Vadodara,390007,2,2,3840,Vasna Road,Apartment,Furnished,Ready to Move,Resale,East,1.0,Freehold,1250
311,Vadodara,390023,2,2,3263,Subhanpura,Apartment,Unfurnished,Ready to Move,Resale,South,2.0,Freehold,950
312,Vadodara,390022,3,4,7609,near cross ward,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,4600
313,Vadodara,390022,3,3,4104,Laxmipura Road,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,999
314,Vadodara,390012,2,2,2980,Kalali,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,990
315,Vadodara,390022,4,4,8427,Sun Pharma Road,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,1780
316,Vadodara,390002,1,1,4800,Diwalipura,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Unknown,375
317,Vadodara,390022,2,2,4032,Maneja,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Freehold,620
318,Vadodara,390022,2,2,3182,Gotri Road Gotri,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Freehold,1100
319,Vadodara,390022,1,2,2577,Ajwa Road,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,1261
320,Vadodara,390012,2,3,2948,Atladra,Apartment,Semi-Furnished,Ready to Move,Resale,East,8.0,Unknown,1730
321,Vadodara,390022,4,4,2273,Vadsar,Apartment,Unfurnished,Ready to Move,Resale,Unknown,4.0,Unknown,3300
322,Vadodara,390022,2,2,3208,Guru Gobindsinhji Marg,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,530
323,Vadodara,390022,3,3,5603,Harni,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,6.0,Unknown,1160
324,Vadodara,390022,2,2,3830,New Sama Road,Apartment,Semi-Furnished,Ready to Move,Resale,South,2.0,Unknown,1175
325,Vadodara,390022,2,3,3636,Shree Nidhi Residency,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1100
326,Vadodara,390023,3,4,3400,Subhanpura,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Freehold,2500
327,Vadodara,390022,2,2,3107,Makar Pura,Apartment,Semi-Furnished,Unknown,Resale,Unknown,,Unknown,1210
328,Vadodara,391740,3,3,6742,Chhani,Apartment,Furnished,Ready to Move,Resale,Unknown,7.0,Unknown,890
329,Vadodara,390022,1,2,2857,RV Desai Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Co-operative Society,735
330,Vadodara,390022,3,3,5667,Sun Pharma Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,900
331,Vadodara,390007,3,3,6190,Vasna Road,Apartment,Unfurnished,Ready to Move,Resale,North - East,1.0,Co-operative Society,2100
332,Vadodara,390022,3,3,7372,Hari nagar,Apartment,Semi-Furnished,Ready to Move,Resale,East,3.0,Freehold,1153
333,Vadodara,390022,2,3,2560,Vasna Bhayli Main Road,Builder Floor,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,1250
334,Vadodara,390022,3,3,2292,Kamla Nagar,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,1200
335,Vadodara,390022,2,5,4286,Raopura Road,House,Unfurnished,Ready to Move,Resale,Unknown,,Power Of Attorney,700
336,Vadodara,390022,1,1,3600,Vemali,Apartment,Unfurnished,Ready to Move,Resale,Unknown,1.0,Unknown,500
337,Vadodara,390012,2,2,3882,Kalali,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Co-operative Society,850
338,Vadodara,390022,2,2,4000,Vasna Bhayli Main Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Freehold,1100
339,Vadodara,390024,3,3,7619,Sama,Apartment,Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,1050
340,Vadodara,390022,2,3,3913,Ramwadi,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1150
341,Vadodara,390023,3,3,4646,Subhanpura,Apartment,Semi-Furnished,Ready to Move,Resale,North - East,3.0,Freehold,990
342,Vadodara,390011,9,10,13333,Manjalpur,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Co-operative Society,3000
343,Vadodara,390022,2,2,5103,Chhani canel Road,Apartment,Furnished,Ready to Move,Resale,East,6.0,Co-operative Society,823
344,Vadodara,390021,2,2,5714,Gotri,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Freehold,700
345,Vadodara,390011,1,1,4228,Manjalpur,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Freehold,473
346,Vadodara,390025,3,4,5000,Waghodia Road,House,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Freehold,2200
347,Vadodara,390022,1,3,4722,Race Course circle,Apartment,Unfurnished,Ready to Move,Resale,Unknown,1.0,Freehold,1800
348,Vadodara,390022,3,3,7869,Vadsar,House,Semi-Furnished,Ready to Move,Resale,East,,Freehold,2224
349,Vadodara,390022,4,4,4615,Bill,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,2600
350,Vadodara,390025,4,5,11667,Waghodia Road,Villa,Furnished,Ready to Move,Resale,East,,Freehold,900
351,Vadodara,390022,2,2,3385,earth icon II,Apartment,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,650
352,Vadodara,390022,4,4,7225,Dabhoi Road,House,Semi-Furnished,Ready to Move,Resale,North - East,,Freehold,955
353,Vadodara,390009,2,2,5133,Tarsali,Apartment,Unfurnished,Unknown,Resale,Unknown,4.0,Unknown,565
354,Vadodara,390022,2,2,6553,Sama Savli Road,Apartment,Furnished,Ready to Move,Resale,Unknown,13.0,Unknown,763
355,Vadodara,390022,4,3,2389,Sun Pharma Road,Apartment,Unfurnished,Ready to Move,Resale,Unknown,3.0,Freehold,1800
356,Vadodara,390022,4,3,6071,Gotri Sevasi Road,Apartment,Furnished,Ready to Move,Resale,Unknown,7.0,Unknown,1400
357,Vadodara,390022,3,3,7500,Harni,Villa,Furnished,Ready to Move,Resale,Unknown,,Unknown,2000
358,Vadodara,390022,3,3,7363,Behind Bankers Heart Institute,Apartment,Semi-Furnished,Ready to Move,Resale,North,3.0,Freehold,1073
359,Vadodara,390022,2,3,5862,Pashabhai Park,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,9.0,Freehold,1450
360,Vadodara,390022,3,3,7619,Harni,Apartment,Furnished,Ready to Move,Resale,North - East,4.0,Freehold,1050
361,Vadodara,390022,3,3,5093,Sayajipura,Apartment,Furnished,Ready to Move,Resale,Unknown,1.0,Freehold,1080
362,Vadodara,390022,2,2,4154,Sayajipura,Apartment,Semi-Furnished,Ready to Move,Resale,West,4.0,Freehold,650
363,Vadodara,390022,3,3,5625,Vasna Bhayli Main Road,Apartment,Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,800
364,Vadodara,390022,4,4,13051,Vadsar,Villa,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1111
365,Vadodara,390022,3,3,3750,Vasna Bhayli Main Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Freehold,960
366,Vadodara,390012,2,2,3190,Atladra,Builder Floor,Unfurnished,Ready to Move,Resale,Unknown,3.0,Unknown,721
367,Vadodara,390022,3,3,11017,Vasna Bhayli Main Road,Apartment,Furnished,Ready to Move,Resale,Unknown,11.0,Unknown,1180
368,Vadodara,390022,2,1,6352,Ajwa Road,House,Furnished,Ready to Move,Resale,East,,Unknown,551
369,Vadodara,390022,2,2,4769,Samta,Apartment,Semi-Furnished,Ready to Move,Resale,East,4.0,Freehold,713
370,Vadodara,390025,1,1,4726,Waghodia,Apartment,Semi-Furnished,Ready to Move,Resale,East,1.0,Leasehold,402
371,Vadodara,390022,2,2,5083,Makar Pura,Apartment,Furnished,Ready to Move,Resale,Unknown,5.0,Unknown,600
372,Vadodara,390022,6,6,6494,Harni Road,House,Furnished,Ready to Move,Resale,Unknown,,Unknown,3850
373,Vadodara,390022,3,3,10408,Vasna Bhayli Main Road,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Freehold,1153
374,Vadodara,390022,4,4,2750,Somnath Society,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,9.0,Unknown,2000
375,Vadodara,390022,2,2,3401,Koyali,Apartment,Unfurnished,Ready to Move,Resale,Unknown,5.0,Unknown,735
376,Vadodara,391740,2,2,4189,Chhani,Apartment,Unfurnished,Ready to Move,Resale,Unknown,1.0,Freehold,740
377,Vadodara,390022,2,2,6667,Ayodhya Township,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,900
378,Vadodara,390019,3,3,5631,New Alkapuri,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,7.0,Unknown,1332
379,Vadodara,390012,2,2,3435,Atladra,Apartment,Unfurnished,Ready to Move,Resale,Unknown,8.0,Unknown,1150
380,Vadodara,390022,4,5,10938,Kalpana Nagar,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,1600
381,Vadodara,390022,2,2,4286,Gotri Road Gotri,Apartment,Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1050
382,Vadodara,391101,6,5,7692,Sevasi,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,6500
383,Vadodara,390022,2,2,3619,Chhani Jakat Naka,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Freehold,1050
384,Vadodara,390022,2,2,15000,Karelibagh,House,Unfurnished,Ready to Move,Resale,Unknown,,Unknown,600
385,Vadodara,390022,2,3,5474,Old Padra Road,Apartment,Semi-Furnished,Ready to Move,Resale,South - East,3.0,Freehold,950
386,Vadodara,390025,2,2,4923,Waghodia,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,650
387,Vadodara,390022,3,3,5417,Pratapgunj,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,,Freehold,1200
388,Vadodara,390020,2,3,8125,Akota,Villa,Unfurnished,Ready to Move,Resale,Unknown,,Freehold,1600
389,Vadodara,390022,1,1,11333,Ajwa Road,House,Unfurnished,Ready to Move,Resale,East,,Freehold,465
390,Vadodara,390025,1,1,3385,Waghodia,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,3.0,Unknown,650
391,Vadodara,390020,5,4,13630,Akota,Apartment,Unfurnished,Ready to Move,Resale,Unknown,5.0,Co-operative Society,2678
392,Vadodara,390025,3,4,6818,Waghodia Road,Villa,Furnished,Ready to Move,Resale,East,,Freehold,3300
393,Vadodara,391101,3,3,7840,Sevasi,Apartment,Furnished,Ready to Move,New Property,East,8.0,Co-operative Society,1250
394,Vadodara,390020,1,1,3246,Akota,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,2.0,Unknown,647
395,Vadodara,390022,3,3,3529,Padra Road,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,1190
396,Vadodara,390022,3,3,3848,Vadsar,Apartment,Semi-Furnished,Poss. by Dec &#x27;26,Resale,Unknown,3.0,Unknown,1975
397,Vadodara,390025,2,2,5034,Waghodia,Apartment,Furnished,Ready to Move,Resale,Unknown,7.0,Unknown,735
398,Vadodara,390012,2,3,2899,Kalali,Apartment,Unfurnished,Ready to Move,Resale,East,3.0,Co-operative Society,1104
399,Vadodara,390009,2,3,6000,Tarsali,Penthouse,Semi-Furnished,Ready to Move,Resale,Unknown,4.0,Unknown,1000
400,Vadodara,390022,3,3,6111,Vasna Bhayli Main Road,Apartment,Unfurnished,Ready to Move,Resale,Unknown,2.0,Unknown,900
401,Vadodara,390022,3,3,5357,Gotri Road Gotri,Apartment,Furnished,Ready to Move,Resale,South -West,4.0,Freehold,1400
402,Vadodara,390022,2,2,3354,Bill,Apartment,Furnished,Ready to Move,Resale,East,7.0,Co-operative Society,790
403,Vadodara,390020,3,3,2727,Akota,Apartment,Semi-Furnished,Ready to Move,Resale,East,3.0,Power Of Attorney,1650
404,Vadodara,391410,3,3,3158,Bhayli,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,5.0,Freehold,1900
405,Vadodara,390012,2,3,5789,Kalali,Apartment,Semi-Furnished,Ready to Move,Resale,East,2.0,Freehold,950
406,Vadodara,390022,3,3,3310,Vasna Bhayli Main Road,Apartment,Furnished,Ready to Move,Resale,East,7.0,Unknown,1420
407,Vadodara,390020,2,3,4762,Akota,Apartment,Unfurnished,Ready to Move,Resale,South - East,3.0,Freehold,1050
408,Vadodara,390009,2,2,4593,Tarsali,Apartment,Semi-Furnished,Ready to Move,Resale,East,1.0,Freehold,651
409,Vadodara,390022,1,1,4000,Savali,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,1.0,Unknown,450
410,Vadodara,390022,1,2,3271,Samiyala,Apartment,Unfurnished,Ready to Move,Resale,West,3.0,Freehold,535
411,Vadodara,390024,4,5,5000,Sama,Apartment,Furnished,Ready to Move,Resale,Unknown,5.0,Freehold,2400
412,Vadodara,390022,1,1,8923,Makarpura Road,House,Semi-Furnished,Ready to Move,Resale,Unknown,,Unknown,650
413,Vadodara,390025,3,3,6452,Waghodia Road,Villa,Unfurnished,Ready to Move,Resale,North - East,,Freehold,3100
414,Vadodara,390022,2,2,6933,Vemali,Apartment,Semi-Furnished,Ready to Move,Resale,Unknown,8.0,Freehold,750
415,Vadodara,390018,4,4,9615,Karelibaug,Apartment,Unfurnished,Ready to Move,Resale,East,5.0,Freehold,1560
